University,ycanvas,xcanvas
https://www.hmdk-stuttgart.de,0.800175822784811,0.3685833
http://www.abk-stuttgart.de/,0.797449367088608,0.367429
https://www.uni-hohenheim.de/,0.808544303797469,0.3714
http://www.uni-stuttgart.de/,0.799784810126583,0.36752
http://www.theo.uni-trier.de/,0.677606329113924,0.118758
http://www.uni-trier.de/,0.677505274261646,0.11753555555556
http://www.mh-trossingen.de//,0.889191012658228,0.3138237
http://www.uni-tuebingen.de/,0.832324191279874,0.35591666666667
http://www.uni-ulm.de,0.845304430379747,0.4453774
http://www.pthv.de,0.594743784810126,0.21276014
http://www.whu.edu/,0.594895534458481,0.21135063888889
http://www.uni-vechta.de/,0.301062278481012,0.2793819
http://www.uni-weimar.de/,0.522217651195443,0.582905
http://www.hfm-weimar.de/,0.521731645569621,0.583154
http://www.ph-weingarten.de/,0.922827848101266,0.414395
http://www.ebs.edu/,0.643987341772152,0.255
https://www.uni-wh.de/,0.46173835443038,0.1857233
http://www.uni-wuppertal.de/,0.487939521800253,0.16494444444444
http://www.kiho-wb.de/,0.485407876230633,0.16702777777778
http://www.hfm-wuerzburg.de/,0.671839697608988,0.44339466666667
http://www.uni-wuerzburg.de/,0.672398030942279,0.44352777777778
https://www.hsu-hh.de/,0.193943037974684,0.460719
